    0.696970045566558838E+02    0.851381599903106689E+02    0.105035683512687683E+02    0.725384247303009033E+02    0.402197647094726562E+01    0.344896912574768066E+00    0.222683429718017578E+02    0.301544761657714844E+02    0.533649057149887085E+01    0.713746058940887451E+01   -0.338581834956800000E+13   -0.470515351937698423E+01    1
    0.854737520217895508E+02    0.601832926273345947E+02    0.112866422533988953E+02    0.245477793812751770E+02    0.766942802071571350E+01    0.593245208263397217E+00    0.596542596817016602E+01    0.321498906612396240E+02    0.634059344828128815E+02    0.242270666360855103E+01   -0.333468296806400000E+13   -0.471515351937698135E+01    1
    0.869017541408538818E+02    0.697628855705261230E+02    0.229224315285682678E+02    0.269325223565101624E+02    0.123123276233673096E+01    0.727032661437988281E+00   -0.439395618438720703E+02    0.120283699035644531E+02    0.626218001246452332E+02    0.222130942344665527E+01   -0.265830242713600000E+13   -0.472515351937698025E+01    1
    0.111374616622924805E+02    0.432423114776611328E+02    0.112565836310386658E+02    0.702246124744415283E+02    0.557278904318809509E+01    0.639602363109588623E+00   -0.559731960296630859E+01    0.254696300625801086E+02    0.541673268973827362E+02    0.408590781688690186E+01   -0.225729105100800000E+13   -0.473515351937698448E+01    1
    0.260555565357208252E+02    0.533264875411987305E+00    0.150004765391349792E+02    0.847901704609394073E+02    0.295237722992897034E+01    0.656214237213134766E+00   -0.624970364570617676E+02    0.116769707202911377E+02    0.141585225164890289E+02    0.440593603253364563E+01   -0.193410092236800000E+13   -0.474515351937698782E+01    1
    0.819347500801086426E+02    0.824576377868652344E+02    0.119428282976150513E+02    0.624185978472232819E+02    0.347858461737632751E+01    0.671980440616607666E+00   -0.612433826923370361E+02    0.177400803565979004E+02    0.969425538778305054E+02    0.176720786094665527E+01   -0.177615038054400000E+13   -0.475515351937698494E+01    1
    0.879294693470001221E+02    0.404651582241058350E+02    0.131289637088775635E+02    0.265758404731750488E+02    0.457960325479507446E+01    0.994380891323089600E+00   -0.227775764465332031E+02    0.246274656057357788E+02    0.781794274151325226E+02    0.111321243643760681E+01   -0.108086761881600000E+13   -0.476515351937698117E+01    1
    0.678349614143371582E+02    0.951129734516143799E+02    0.118365636467933655E+02    0.858226453661918640E+02    0.303312692046165466E+01    0.753651022911071777E+00   -0.737239801883697510E+02    0.225360906124114990E+02    0.235550517737865448E+02    0.319620388746261597E+01   -0.950368731136000000E+12   -0.477515351937698451E+01    1
    0.299130797386169434E+02    0.729020714759826660E+02    0.144128581881523132E+02    0.831310202777385712E+02    0.391979056596755981E+01    0.260745048522949219E+00   -0.866046774387359619E+02    0.116129463911056519E+02    0.388624347746372223E+02    0.289999368786811829E+01   -0.498035130368000000E+12   -0.478515351937698341E+01    1
    0.545545995235443115E+02    0.191713631153106689E+02    0.174626296758651733E+02    0.644189449548721313E+02    0.330187398195266724E+01    0.205127298831939697E+00    0.500144863128662109E+02    0.136025747656822205E+02    0.520606430172920227E+02    0.128887745738029480E+01   -0.402882920448000000E+12   -0.479515351937697876E+01    1
